word,positive,negative
irritably,0,1
isolated,0,1
isolated and cut off from support,0,1
it's a long story,0,1
italic,0,1
jagged,0,1
jaggedly,0,1
jarring,0,1
jaundice,0,1
jealous and malicious,0,1
jealous and mean,0,1
jealously and maliciously,0,1
jejuneness,0,1
jerkily,0,1
jerky,0,1
jerry-built,0,1
jigsaw-like,0,1
jolterhead,0,1
jostle each other in a crowd,0,1
jumbled,0,1
junior,0,1
juvenility,0,1
kaleidoscopic,0,1
kaleidoscopical,0,1
kick down the ladder,0,1
kill by subtle means,0,1
kill people like flies,0,1
kill the donkey the moment it leaves the millstone,0,1
kill without batting an eyelid,0,1
kill without blinking an eye,0,1
kill without spilling blood,0,1
knavish,0,1
knotty,0,1
labile,0,1
labor-intensive,0,1
laborious,0,1
laboriously,0,1
labyrinthian,0,1
lack of strength,0,1
lack the strength to truss up a chicken,0,1
lacking boldness,0,1
lacking in youthful vigour,0,1
lagging behind,0,1
lame,0,1
lamentable,0,1
languid,0,1
larcenous,0,1
large but impractical,0,1
lascivious,0,1
lasciviously,0,1
lasciviousness,0,1
late for medical treatment,0,1
latent,0,1
lavish,0,1
lavishly,0,1
lawless,0,1
lawlessly,0,1
lawlessness,0,1
lax,0,1
laziness,0,1
lazy,0,1
lead a life of debauchery,0,1
lean,0,1
lean and haggard,0,1
leaning,0,1
leave uncultivated,0,1
lecherous,0,1
lecherously,0,1
left alone without help,0,1
left uncultivated,0,1
lengthily,0,1
lengthy,0,1
lengthy and tedious,0,1
less known and inferior,0,1
levity,0,1
lewd,0,1
lewdly,0,1
lewdness,0,1
liberal with money,0,1
liberty,0,1
libidinous,0,1
licentious,0,1
licentiously,0,1
lie waste,0,1
lifeless,0,1
light-fingered,0,1
light-mindedness,0,1
lightheadedness,0,1
lightless,0,1
like a dragonfly skimming the surface of the water,0,1
like a swarm of bees,0,1
like a tiger whose backside no one dares to touch,0,1
like fish swimming in a cooking pot,0,1
limp,0,1
listlessness,0,1
live precariously,0,1
loaded with unnecessary words,0,1
loathsome,0,1
lock the door after the thief has gone,0,1
logginess,0,1
loginess,0,1
lone,0,1
loneliness,0,1
lonely,0,1
lonesome,0,1
lonesomeness,0,1
"long-standing, big and difficult",0,1
long-winded,0,1
long-windedness,0,1
look at the sky from the bottom of a well,0,1
look for a needle in a haystack,0,1
look serious and severe,0,1
look ugly and ferocious,0,1
looking genuine,0,1
looking impressive but lack real worth,0,1
looking unfamiliar,0,1
loose in morals,0,1
loose-living and idle,0,1
loosely,0,1
lopsided,0,1
lordly,0,1
lousy,0,1
loveless,0,1
lovethe new and loathe the old,0,1
low,0,1
low and degrading,0,1
low grade,0,1
low quality,0,1
low quality and high price,0,1
low-down,0,1
low-end,0,1
low-grade,0,1
low-quality,0,1
low-standard,0,1
low-value,0,1
lowbred,0,1
lower,0,1
lowly,0,1
lubber,0,1
lubberly,0,1
lukewarmness,0,1
lumpish,0,1
lurid,0,1
luridness,0,1
lustful,0,1
lustfully,0,1
luxurious,0,1
luxuriously,0,1
luxury and dissipation,0,1
luxury-living,0,1
macaber,0,1
machiavellian,0,1
mad about money,0,1
maddening,0,1
madding,0,1
magisterial,0,1
magniloquent,0,1
maimed,0,1
make groundless accusations,0,1
makea showy display of one's abilities,0,1
maladroit,0,1
malapropos,0,1
maleficent,0,1
malevolent,0,1
malformed,0,1
malicious,0,1
maliciously,0,1
malign,0,1
malodor,0,1
malodour,0,1
manage to do sth. with difficulty,0,1
mandatory,0,1
maniac,0,1
manufactured in a rough and slipshod way,0,1
many and diverse,0,1
marblehearted,0,1
mawkish,0,1
mawkishly,0,1
mazy,0,1
meager,0,1
meagerly,0,1
meagre,0,1
meagrely,0,1
mean,0,1
mean and cowardly,0,1
mean and low,0,1
mean and shameless,0,1
mean and worthless,0,1
meaningless,0,1
meanly,0,1
meanness,0,1
mechanical,0,1
mechanically,0,1
mediocre,0,1
mediocre and unambitious,0,1
meek and subservient,0,1
meekly and subserviently,0,1
"men die for wealth, as birds for food",0,1
mendacious,0,1
mentioned casually,0,1
mephistophelean,0,1
mephitic,0,1
mercenary,0,1
merciless,0,1
mercilessly,0,1
mercilessness,0,1
merely nominal,0,1
messily,0,1
messy,0,1
metastatic,0,1
mindless,0,1
mindlessness,0,1
minginess,0,1
minor,0,1
mirky,0,1
miscellaneous,0,1
miscellaneous and trifling,0,1
mischievous,0,1
mischievously,0,1
miserablly,0,1
miserably,0,1
miserliness,0,1
miserly,0,1
misery,0,1
misfortune never comes singly,0,1
misshapen,0,1
mistaken,0,1
mistakenly,0,1
misted,0,1
mistily,0,1
mistimed,0,1
misty,0,1
mix,0,1
mixed,0,1
mixed and disorderly,0,1
mixture of truth and falsehood,0,1
monotonic,0,1
monotonous,0,1
monotonously,0,1
monotony,0,1
monstrous,0,1
monstrously,0,1
morally degenerate,0,1
more in name than in reality,0,1
more than needed,0,1
moroseness,0,1
most arduous,0,1
most improper,0,1
motley,0,1
mouse can see only an inch,0,1
muddiness,0,1
muddle headed,0,1
muddle-headed,0,1
muddled,0,1
muddleheaded,0,1
muddy,0,1
multifarious,0,1
murderous,0,1
murderousness,0,1
murk,0,1
murkily,0,1
murkness,0,1
murky,0,1
murky grey,0,1
murky sky over a dark earth,0,1
mutable,0,1
mutinous,0,1
mutton-smelling,0,1
mutually exclusive,0,1
myopic,0,1
mystical,0,1
mystifying,0,1
mystifyingly,0,1
naive,0,1
naively,0,1
naivety,0,1
namby-pamby,0,1
narrow,0,1
narrow and limited,0,1
narrow minded,0,1
narrow-minded,0,1
narrow-minded and short-tempered,0,1
nastily,0,1
nasty,0,1
naughtily,0,1
naughty,0,1
nauseating,0,1
nauseatingly,0,1
nauseous,0,1
nearsighted,0,1
necessitous,0,1
neediness,0,1
needle hidden in silk floss,0,1
needy,0,1
nefarious,0,1
nefariously,0,1
negative,0,1
negatively,0,1
negativeness,0,1
neglectfulness,0,1
negligent,0,1
negligently,0,1
negligible,0,1
negligibly,0,1
neither fish nor fowl,0,1
neither here nor there,0,1
neither one thing nor the other,0,1
neither rhyme nor reason,0,1
nerveless,0,1
nescient,0,1
never make but always mar,0,1
never-do-well,0,1
niggardliness,0,1
niggardly,0,1
niggardness,0,1
niggling,0,1
nihility,0,1
no easy at all,0,1
no end of trouble for the future,0,1
no evidence,0,1
no good,0,1
no longer new,0,1
no use,0,1
nobody is interested,0,1
nocuous,0,1
noisily,0,1
noisily and annoyingly,0,1
noisome,0,1
noisy,0,1
noisy and annoying,0,1
nominal,0,1
nominally,0,1
non-biodegradable,0,1
non-homogenous,0,1
non-renewable,0,1
nonchalant,0,1
nonchalantly,0,1
nondescript,0,1
nonessential,0,1
nonflavored,0,1
nonfunctional,0,1
nonluminous,0,1
nonprofessional,0,1
nonsignificant,0,1
nonspecific,0,1
nonuniform,0,1
not a hair's breadth in between,0,1
not affect the whole,0,1
not as one wish,0,1
not at all easy,0,1
not attractive,0,1
not be in a position to,0,1
not be justified or explained away,0,1
not benevolent,0,1
not care about one's appearance,0,1
not care one way or another,0,1
not cautious,0,1
not clean,0,1
not clear,0,1
not deep-going,0,1
not do one's best,0,1
not easy,0,1
not elaborate,0,1
not essential,0,1
not exercise effective,0,1
not exert oneself,0,1
not fertile,0,1
not fit,0,1
not fit for the occasion,0,1
not fit to be seen,0,1
not frank,0,1
not good,0,1
not good enough,0,1
not good-looking,0,1
not important,0,1
not in detail,0,1
not in voice,0,1
not indispensable,0,1
not know in the morning what may happen in the evening,0,1
not knowing one's ABC,0,1
not matter much,0,1
not need,0,1
not normal,0,1
not of any help,0,1
not outgoing,0,1
not proper,0,1
not quite up to the mark,0,1
not right,0,1
not serious,0,1
not smooth,0,1
not so great,0,1
not speak in detail,0,1
not specific,0,1
not stop until one reaches one's goal,0,1
not the right flavour,0,1
not to be taken as an example,0,1
not to the point,0,1
not too encouraging,0,1
not up to standard,0,1
not very clever,0,1
not worth a penny,0,1
not worth mentioning,0,1
not worth the whistle,0,1
nothing but an empty shell,0,1
nothing matters,0,1
notorious,0,1
"now too much, now too little",0,1
noxious,0,1
null,0,1
nulland void,0,1
numerous and complicated,0,1
numerous and disorderly,0,1
numerous and jumbled,0,1
oafish,0,1
oafishly,0,1
oafishness,0,1
objectionableness,0,1
obligatory,0,1
oblique,0,1
obnoxious,0,1
obnoxiousness,0,1
obscene,0,1
obscenely,0,1
obscenity,0,1
obscure,0,1
obscureness,0,1
obscurity,0,1
obsession,0,1
obsessiveness,0,1
obsessivity,0,1
obsolescence,0,1
obsolescent,0,1
obsolete,0,1
obstinate and unruly,0,1
obstinately stick to a wrong course,0,1
obtuse,0,1
obtusely,0,1
odd,0,1
odious,0,1
of blurred vision,0,1
of cruel fate,0,1
of desolation after a plague or war when the population is decimated,0,1
of exorbitantly high cost of living,0,1
of farmland with too much weeds,0,1
of humble origin,0,1
of impatient disposition,0,1
of inferior ability or quality,0,1
of inferior quality,0,1
of little account,0,1
of little importance,0,1
of little interest,0,1
of low quality,0,1
of low station,0,1
of mixed content,0,1
of narrow vision,0,1
of no account,0,1
of no avail,0,1
of no consequence,0,1
of no effect,0,1
of no help,0,1
of no importance,0,1
of no significance,0,1
of no use,0,1
of poor quality,0,1
of poor workmanship,0,1
of uneven length,0,1
of wretched appearance,0,1
offend public decency,0,1
offensive,0,1
officialese,0,1
offish,0,1
offstage,0,1
oily,0,1
old,0,1
old and rotten,0,1
old and useless,0,1
old before one's time,0,1
old habits are difficult to get rid of,0,1
old-fashioned,0,1
old-fashionedness,0,1
old-style,0,1
old-type,0,1
oldish,0,1
ominous,0,1
ominously,0,1
on bad terms,0,1
on the sly,0,1
on the verge of collapse,0,1
on the verge of death of destruction,0,1
one disaster after another,0,1
one's eyes are obscure,0,1
one-sided,0,1
onerous,0,1
opacity,0,1
opaque,0,1
opaqueness,0,1
open-ended,0,1
opinionated,0,1
oppressive,0,1
oppressively,0,1
opprobrious,0,1
order people about by gesture,0,1
orgulous,0,1
ossified,0,1
otiose,0,1
out of cultivation,0,1
out of date,0,1
out of fashion,0,1
out of practice,0,1
out of season,0,1
out of the void,0,1
out of thin air,0,1
out of voice,0,1
out-dated,0,1
out-of-date,0,1
outdated,0,1
outlawed,0,1
outlawry,0,1
outmoded,0,1
outrageous,0,1
outrageously,0,1
outwardly strong,0,1
overbearing,0,1
overbearingly,0,1
overbearingness,0,1
overbold,0,1
overcast,0,1
overcrowded,0,1
overelaborate,0,1
overload,0,1
oversimplified,0,1
overstepping one's bounds,0,1
overtly agree but covertly oppose,0,1
overweening,0,1
overweeningly,0,1
overweight,0,1
overwelmingly arrogant,0,1
packed like sardines,0,1
packed tight,0,1
painful,0,1
painfully,0,1
pale,0,1
paltry,0,1
pampered,0,1
paradoxical,0,1
parochial,0,1
parochially arrogant,0,1
parsimoniousness,0,1
parsimony,0,1
partial,0,1
partially,0,1
partly false,0,1
passive,0,1
passively,0,1
passiveness,0,1
passivity,0,1
path beset with difficulties,0,1
patriarchal,0,1
pavid,0,1
peculiar,0,1
peculiarly,0,1
pedantic,0,1
pedantically,0,1
peevishness,0,1
penniless,0,1
penurious,0,1
penury,0,1
peremptorily,0,1
peremptory,0,1
perfunctorily,0,1
perfunctory,0,1
perilous,0,1
perilously,0,1
pernicious,0,1
perplexedly,0,1
persist in being unreasonable,0,1
perverse,0,1
perverse and violent,0,1
perversely,0,1
perversely and violently,0,1
perversive,0,1
perverted,0,1
pessimistic,0,1
pessimistically,0,1
petrified,0,1
pettiness,0,1
pettishness,0,1
petty,0,1
petty and low,0,1
phantasmagoric,0,1
philistine,0,1
phoney,0,1
phony,0,1
pick easy jobs and shirk hard ones,0,1
piecemeal,0,1
piercingly,0,1
pietistic,0,1
pigheaded,0,1
pigheadedly,0,1
pinched,0,1
pinchpenny,0,1
pinheaded,0,1
pitch-dark,0,1
piteous,0,1
piteously,0,1
pitiable,0,1
pitiful,0,1
pitifully,0,1
pitiless,0,1
pitilessness,0,1
pitted,0,1
plaguesome,0,1
plainness,0,1
planless,0,1
play fast and loose,0,1
playful,0,1
pleonasm,0,1
pluckless,0,1
pocked,0,1
pockmarked,0,1
pointless,0,1
poisonous,0,1
politic,0,1
poltroon,0,1
poltroonish,0,1
polysemous equivocal,0,1
pompous,0,1
ponderous,0,1
poor,0,1
poor and pedantic,0,1
pornographic,0,1
porous,0,1
potty,0,1
poverty,0,1
poverty-stricken,0,1
powerless,0,1
precarious,0,1
precariously,0,1
precipitous,0,1
prejudiced,0,1
prematurely senile,0,1
preoccupancy,0,1
preoccupation,0,1
preoccupied with the current crisis,0,1
preposterous,0,1
press hard against each other,0,1
presuming,0,1
presumptuous,0,1
presumptuously,0,1
pretended benevolence and righteousness,0,1
pretentious,0,1
prevarication,0,1
pride,0,1
prideful,0,1
pridefulness,0,1
priggish,0,1
priggishness,0,1
primitive,0,1
primness,0,1
private,0,1
privately,0,1
privy,0,1
prodigal,0,1
professed love of what one really fears,0,1
profitless,0,1
profligate,0,1
prolix,0,1
prolixity,0,1
prolixness,0,1
promiscuous,0,1
promiscuously,0,1
proofless,0,1
prosaic,0,1
prosy,0,1
proudhearted,0,1
provoking,0,1
prurience,0,1
pruriency,0,1
puckery,0,1
puddingheaded,0,1
puerile,0,1
punctilious,0,1
punctiliously,0,1
purposeless,0,1
purposelessly,0,1
push and bump against one another,0,1
pushily,0,1
pushiness,0,1
pushy,0,1
put on a stern countenance,0,1
put profit-making first,0,1
putrid,0,1
quack,0,1
quackish,0,1
queasiness,0,1
queasy,0,1
queer,0,1
queerish,0,1
quick and fierce,0,1
quick-tempered,0,1
quickly and fiercely,0,1
rabbity,0,1
rabid,0,1
raciness,0,1
rambling,0,1
rambling and indistinct,0,1
ramblingly,0,1
rampant,0,1
ramshackle,0,1
rancid,0,1
random,0,1
randomly,0,1
rapacious,0,1
rapacious and merciless,0,1
rapacious and ruthless,0,1
rapacious as a wolf and savage as a cur,0,1
rapaciously,0,1
rascally,0,1
rash,0,1
rashly,0,1
rattlebrained,0,1
rattleheaded,0,1
rattlepated,0,1
raw,0,1
rayless,0,1
reach an all-time low,0,1
reach rock bottom,0,1
read item by item from the text,0,1
read without understanding,0,1
reasonless,0,1
rebarbative,0,1
rebel,0,1
rebellions and disasters do not come singly,0,1
rebellious,0,1
recessive,0,1
reckless,0,1
recklessly,0,1
recklessness,0,1
recreant,0,1
red lantern and green wine,0,1
redoubtable,0,1
redundance,0,1
redundant,0,1
reek,0,1
refuse to come to one's senses,0,1
refuse to give up until all hope is gone,0,1
refuse to reconise one's closest relatives and friends,0,1
refused to be contaminated by evil influence,0,1
regardless,0,1
regrettable,0,1
relentless,0,1
relentlessly,0,1
relentlessness,0,1
reluctance,0,1
reluctant,0,1
reluctantly,0,1
remaining,0,1
remediless,0,1
remoteness,0,1
remove the bridge after crossing the river,0,1
repeat what the book says,0,1
repetitiousness,0,1
repetitiveness,0,1
repugnant,0,1
repulsively ugly and sly-looking,0,1
request endlessly,0,1
request sb. to act against his own interests,0,1
requite kindness with ingratitude,0,1
resign oneself to one's fate,0,1
resolve to destroy the enemy or die in the attempt,0,1
restless,0,1
restlessly,0,1
retarded,0,1
reticence,0,1
reticent,0,1
reticently,0,1
retrograde,0,1
return evil for good,0,1
revolting,0,1
ribald,0,1
ribaldary,0,1
ribaldry,0,1
rickety,0,1
riddled with gaping wounds,0,1
ridiculously overrating one's own strength,0,1
rigescent,0,1
rigid,0,1
rigidity,0,1
rigidly,0,1
rigorous,0,1
risky,0,1
rock-ribbed,0,1
rogues of all kinds running wild,0,1
rotten,0,1
rotten to the core and declining,0,1
rough,0,1
rough and bumpy,0,1
rough and careless,0,1
rough-and-ready,0,1
rough-tempered,0,1
roughly,0,1
roughshod,0,1
rude,0,1
rude and unreasonable,0,1
rudely,0,1
rudely and unreasonably,0,1
rudeness,0,1
rudimentary,0,1
rugged,0,1
ruined,0,1
run wild,0,1
rushing headlong to disaster,0,1
rustic,0,1
rusty,0,1
ruthless,0,1
ruthless and tyrannical,0,1
ruthlessly,0,1
ruthlessly and tyrannically,0,1
ruthlessness,0,1
sad and dreary,0,1
sad and shrill,0,1
sad and solitary,0,1
sadly and shrilly,0,1
salacious,0,1
salaciously,0,1
salaciousness,0,1
salacity,0,1
sallow,0,1
sallow and emaciated,0,1
sanctimonious,0,1
sanctimoniousness,0,1
sanctimony,0,1
sanguinary,0,1
saponaceous,0,1
sarcastic,0,1
savage,0,1
savage and cruel,0,1
savagely,0,1
savagely and cruelly,0,1
say one thing and mean another,0,1
say yes and mean no,0,1
scabrous,0,1
scadalous,0,1
scaly,0,1
scandalous,0,1
scathing,0,1
scattered,0,1
scattered about in a mess,0,1
scattered and disorderly,0,1
scattered here and there,0,1
scene of debauchery,0,1
scene of devastation meets the eye everywhere,0,1
scheming,0,1
scoundrel,0,1
scoundrelly,0,1
scrappy,0,1
scratch an itch from outside one's boot,0,1
scratching the surface,0,1
scratchy,0,1
seamy,0,1
secluded,0,1
second-class,0,1
second-rate,0,1
secondhand,0,1
secret,0,1
secretly,0,1
secure in the knowledge that one has strong backing,0,1
see only what is under one's nose,0,1
seedy,0,1
seemingly,0,1
seemingly powerful,0,1
self-absorbed,0,1
self-admiring,0,1
self-assured,0,1
self-centred,0,1
self-conceited,0,1
self-contradictory,0,1
self-importance,0,1
self-important,0,1
self-importantly,0,1
self-indulgent,0,1
self-seeking and wily,0,1
selfish,0,1
selfishly,0,1
senseless,0,1
separate with the outside world,0,1
servile,0,1
severe,0,1
severely,0,1
severeness,0,1
sexily,0,1
sexually promiscuous,0,1
sexy,0,1
shabbiness,0,1
shabby,0,1
shabby and miserable,0,1
shabby��and crude,0,1
shaded,0,1
shadowed,0,1
shadowy,0,1
shady,0,1
shaky,0,1
shallow,0,1
shallow and ignorant,0,1
shallowly,0,1
sham,0,1
shameful,0,1
shamefully,0,1
shamefulness,0,1
shapeless and twisted,0,1
sharp-tongued,0,1
shed crocodile tears,0,1
shiftily,0,1
shifty,0,1
shifty-eyed,0,1
shineless,0,1
shocking,0,1
shockingly,0,1
shoddily,0,1
shoddiness,0,1
shoddy,0,1
shopworn,0,1
short of cash,0,1
short of money,0,1
shortsighted,0,1
shoulder to shoulder and hub to hub,0,1
shouldering heavy responsibilities,0,1
showy but not practical,0,1
shrewd and ruthless,0,1
shrewish,0,1
sick and weak,0,1
sickening,0,1
sickeningly,0,1
sickly,0,1
silly,0,1
simple and crude,0,1
simple and naive,0,1
simple and unaffected,0,1
simple minded,0,1
simple-minded,0,1
simplism,0,1
simply and crudely,0,1
sinful,0,1
single shadow-extremely lonely,0,1
sinister,0,1
sinister and crafty,0,1
skew-whiff,0,1
skimming over the surface,0,1
skin-deep,0,1
skittish,0,1
skittishly,0,1
slack,0,1
slant,0,1
slanted,0,1
slanting,0,1
slapdash,0,1
slapdashly,0,1
slavish,0,1
slavishly,0,1
sleazy,0,1
slick and frivolous,0,1
slick and sly,0,1
slim and fragile,0,1
slipshod,0,1
sloping,0,1
sloppily,0,1
sloppy,0,1
sloth,0,1
slothful,0,1
slothfulness,0,1
slovenly,0,1
slow,0,1
slow-witted,0,1
sluggish,0,1
sluggishly,0,1
sluttery,0,1
sly,0,1
slyly,0,1
small,0,1
small and weak,0,1
small-minded,0,1
smelly,0,1
smoky and smoggy,0,1
smooth and evasive,0,1
smooth and slick,0,1
smoothly and evasively,0,1
smothering,0,1
smothery,0,1
smuttiness,0,1
snaky,0,1
snappishness,0,1
sneakily,0,1
sneakiness,0,1
sneaky,0,1
snifty,0,1
snippety,0,1
snippy,0,1
snobbery,0,1
snobbish,0,1
snobbishly,0,1
snobbishness,0,1
snobbism,0,1
snobby,0,1
snow plus frost,0,1
snuffy,0,1
so-called,0,1
sociopathic,0,1
soft-spoken and submissive,0,1
soiled,0,1
solecistic,0,1
solitariness,0,1
solitary,0,1
solitude,0,1
sombre,0,1
sombrely,0,1
sordid,0,1
soulless,0,1
sourness,0,1
spare,0,1
sparingly,0,1
speak incoherently,0,1
speak insincerely,0,1
speak or act on hearsay evidence,0,1
speak sternly out of a sense of justice,0,1
speak with one's tongue in one's cheek,0,1
speak with the force of justice,0,1
special-shaped,0,1
speculative,0,1
spend money like water,0,1
spendthrift,0,1
spiciness,0,1
spiritless,0,1
spiritlessness,0,1
spiteful,0,1
spitefully,0,1
spleenful,0,1
splenetic,0,1
spoil one's appetite,0,1
spoiled,0,1
spongy,0,1
spotty,0,1
spurious,0,1
squalid,0,1
squeamish,0,1
squeamishly,0,1
stagnant,0,1
stagy,0,1
stake a thousand pieces of gold on one throw,0,1
stale,0,1
staleness,0,1
stand aloof from worldly success,0,1
stand by a stump waiting for more hares to come and dash themselves against it,0,1
stand on ceremony,0,1
standoffish,0,1
standoffishly,0,1
standoffishness,0,1
standpat,0,1
stark,0,1
start sth. but fail to carry it through,0,1
startling,0,1
startlingly,0,1
stealth,0,1
stealthily,0,1
stealthiness,0,1
stealthy,0,1
stench,0,1
stereotyped,0,1
stern,0,1
stern in voice and countenance,0,1
sternly,0,1
stick to old ways,0,1
stick to the old practice,0,1
sticky-fingered,0,1
stiff,0,1
stiffly,0,1
stiffness,0,1
stifling,0,1
stilted,0,1
stingily,0,1
stinginess,0,1
stingy,0,1
stink,0,1
stinking,0,1
stinky,0,1
stoicism,0,1
stolidity,0,1
stolidness,0,1
stony-broke,0,1
stonyhearted,0,1
stop after getting a little knowledge of a subject or about sth.,0,1
stormy,0,1
strained,0,1
strange,0,1
strange and changeful,0,1
strangely,0,1
strategically located and difficult of access,0,1
straying far from the subject,0,1
strenuous,0,1
strenuously,0,1
stretch the meaning,0,1
strict,0,1
strictly,0,1
strident,0,1
strive for the impossible or illusory,0,1
strut about and give oneself airs,0,1
stubborn,0,1
stubborn and intractable,0,1
stubbornly,0,1
stubbornly and intractably,0,1
stubbornly stick to old ways in the face of changed circumstances,0,1
stuck-up,0,1
stuffy,0,1
stupid,0,1
stupid and clumsy,0,1
stupid but conceited,0,1
stupid-looking,0,1
stupidly,0,1
stutter,0,1
subjective,0,1
subjectively,0,1
subjunctive,0,1
submit to the will of Heaven,0,1
subservient,0,1
subserviently,0,1
substandard,0,1
suffocating,0,1
suffocative,0,1
sulfurous,0,1
sulkiness,0,1
sullen,0,1
sullenness,0,1
sulphurous,0,1
sundry,0,1
sunless,0,1
supercilious,0,1
superciliously,0,1
superciliousness,0,1
superficial,0,1
superficially,0,1
superfluous,0,1
superfluous and confusing,0,1
superfluously,0,1
supernormal,0,1
supernumerary,0,1
suppositional,0,1
surliness,0,1
surplus,0,1
surprising,0,1
surreptitious,0,1
surreptitiously,0,1
swagger,0,1
swaggering,0,1
swallow ancient learning without digesting it,0,1
swash,0,1
swashbuckling,0,1
swaying in the midst of a raging storm,0,1
swear not to coexist with one's enemy,0,1
swelled head,0,1
switch to a job one was not trained for,0,1
swollen with arrogance but lack mental ballast,0,1
sworn,0,1
sybaritic,0,1
taciturn,0,1
taciturnity,0,1
take advantage of one's seniority or old age,0,1
tangled,0,1
tasteless,0,1
tastelessly,0,1
tedious,0,1
tediously long,0,1
tediousness,0,1
tedium,0,1
tempestuous,0,1
ten thousand horses stand mute,0,1
tepidness,0,1
terrible,0,1
terribleness,0,1
terribly,0,1
terrifying,0,1
terrifyingly,0,1
testily,0,1
testy,0,1
the civil officials are indolent and the military officers frivolous,0,1
the course of true love never did run smooth,0,1
the hounds are killed for food once all the hares are bagged,0,1
the list is far from complete,0,1
the name falls short of the reality,0,1
the road to happiness is strewn with setbacks,0,1
the stairs creak but no one comes down,0,1
there is a mingling of good and bad,0,1
thickheaded,0,1
thievish,0,1
thievish-looking,0,1
thievishness,0,1
thin,0,1
thin and weak,0,1
think highly of oneself,0,1
think in one way and behave in another,0,1
think or act mechanically,0,1
thorny,0,1
thoughtless,0,1
thoughtlessly,0,1
thoughtlessness,0,1
threadbare,0,1
threatening in manner but cowardly at heart,0,1
throw away money like dirt,0,1
ticklish,0,1
tightfisted,0,1
tightfistedness,0,1
time-consuming,0,1
timeworn,0,1
timid and overcautious,0,1
timid and weak-willed,0,1
timidity,0,1
timidly,0,1
timidness,0,1
timorous,0,1
timorousness,0,1
tiny,0,1
tiresome,0,1
tiresomeness,0,1
tiring,0,1
titular,0,1
to no avail,0,1
to no effect,0,1
to no purpose,0,1
to oneself,0,1
toilsome,0,1
too abstract,0,1
too bad,0,1
too dreadful to contemplate,0,1
too eager to be successful that one sees only the immediate advantage,0,1
too ghastly to contemplate,0,1
too ghastly to look at,0,1
too horrible to look at,0,1
too low to enter polite company,0,1
too tragic to look at,0,1
too weak to bear the weight of one's clothes,0,1
too weak to stand a gust of wind,0,1
torn,0,1
torn to pieces,0,1
torpid,0,1
torpidity,0,1
torpidness,0,1
torpor,0,1
totally illiterate,0,1
tottering,0,1
tottery,0,1
touching on sth. without going into it deeply,0,1
tough and intrepid,0,1
toughly and intrepidly,0,1
toxic,0,1
toxicant,0,1
tragic,0,1
tragic beyond compare in this human world,0,1
tragically,0,1
transgress,0,1
transnormal,0,1
treacherous,0,1
trickish,0,1
tricksy,0,1
tricky,0,1
trifles,0,1
trifling,0,1
trim one's sails,0,1
trite,0,1
trivial,0,1
trivialities,0,1
troublesome,0,1
trumped-up,0,1
trumpery,0,1
trust one's luck,0,1
trust to chance and windfalls,0,1
trusted aides are eliminated when they have outlived,0,1
try to please both parties,0,1
tumultuary,0,1
turbid,0,1
turbidity,0,1
turbidness,0,1
turbulence,0,1
turgidity,0,1
turgidness,0,1
turn sb.'s head,0,1
two-faced,0,1
two-timing,0,1
tyrannical,0,1
tyrannically,0,1
tyrannous,0,1
tyrannously,0,1
tyranny,0,1
ugliness,0,1
ugly,0,1
ugly in appearance,0,1
ulterior,0,1
unable,0,1
unable to advance any further arguments to justify oneself,0,1
unable to be trained,0,1
unable to plan out one's day,0,1
unable to withstand a single blow,0,1
unacceptable,0,1
unaccommodating,0,1
unaccompanied,0,1
unacquainted,0,1
unadapted,0,1
unadvisable,0,1
unadvised,0,1
unamiable,0,1
unanimated,0,1
unapproachability,0,1
unapproachable,0,1
unasked,0,1
unattainable,0,1
unattractive,0,1
unattractiveness,0,1
unauthentic,0,1
unavailing,0,1
unbalanced,0,1
unbeatable,0,1
unbecoming,0,1
unbecomingly,0,1
unbefitting,0,1
unbeknown,0,1
unbridled,0,1
unbusiness-like,0,1
uncharitable,0,1
unchaste,0,1
unchecked,0,1
uncircumstantia,0,1
uncivil,0,1
uncivilized,0,1
unclassed,0,1
unclean,0,1
unclear,0,1
uncombed,0,1
uncomely,0,1
uncommunicative,0,1
uncompanionable,0,1
unconcerned,0,1
unconformable,0,1
unconquerable,0,1
unconscientious,0,1
unconscientiousness,0,1
unconstant,0,1
unconstraint,0,1
unconventionally,0,1
uncoordinated,0,1
uncorrectable,0,1
uncourteous,0,1
uncouth,0,1
uncouthly,0,1
uncouthness,0,1
unctuous,0,1
uncultivated,0,1
uncultured,0,1
undemocratic,0,1
undependability,0,1
undependable,0,1
undependableness,0,1
under ruthless mass slauter,0,1
under the table,0,1
under utter extermination,0,1
underbred,0,1
undercover,0,1
underdeveloped,0,1
underground,0,1
undergrown,0,1
underhand,0,1
underhanded,0,1
underprivileged,0,1
underripe,0,1
undesirable,0,1
undeveloped,0,1
undevout,0,1
undiscipline,0,1
undisciplined,0,1
undisciplinedly,0,1
undisclosed,0,1
undiversified,0,1
undramatic,0,1
undue,0,1
undutiful,0,1
uneducated,0,1
unemotional,0,1
unemotionality,0,1
unemotionally,0,1
unendurable,0,1
unenlightened,0,1
unenviable,0,1
unequal,0,1
unethical,0,1
unethically,0,1
uneven,0,1
unexposed,0,1
unexpressive,0,1
unfair,0,1
unfairly,0,1
unfairness,0,1
unfaithfulness,0,1
unfamiliar,0,1
unfamiliar to the ear,0,1
unfashionable,0,1
unfasionable,0,1
unfavorable,0,1
